model_dir,strategy,sample_index,judge,faithfulness_code_ref,n_draws,draw_1,draw_2,draw_3
llama3_2_latest,SelfCorrectionRAG,0,qwen3:8b,0.0,3,0.0,0.0,0.0
llama3_2_latest,SelfCorrectionRAG,1,qwen3:8b,0.5,3,0.5,0.5,0.5
llama3_2_latest,SelfCorrectionRAG,2,qwen3:8b,0.5,3,0.5,0.5,0.5
llama3_2_latest,SelfCorrectionRAG,3,qwen3:8b,0.3333333333333333,3,0.5,0.5,0.0
llama3_2_latest,SelfCorrectionRAG,4,qwen3:8b,0.5,3,0.5,0.5,0.5
llama3_2_latest,SelfCorrectionRAG,5,qwen3:8b,0.0,3,0.0,0.0,0.0
llama3_2_latest,SelfCorrectionRAG,6,qwen3:8b,0.0,3,0.0,0.0,0.0
llama3_2_latest,SelfCorrectionRAG,7,qwen3:8b,0.16666666666666666,3,0.0,0.0,0.5
llama3_2_latest,SelfCorrectionRAG,8,qwen3:8b,0.0,3,0.0,0.0,0.0
llama3_2_latest,SelfCorrectionRAG,9,qwen3:8b,0.5,3,0.5,0.5,0.5
llama3_2_latest,SelfCorrectionRAG,10,qwen3:8b,0.0,3,0.0,0.0,0.0
llama3_2_latest,SelfCorrectionRAG,11,qwen3:8b,0.16666666666666666,3,0.0,0.5,0.0
llama3_2_latest,SelfCorrectionRAG,12,qwen3:8b,0.16666666666666666,3,0.5,0.0,0.0
llama3_2_latest,SelfCorrectionRAG,13,qwen3:8b,0.5,3,0.5,0.5,0.5
llama3_2_latest,SelfCorrectionRAG,14,qwen3:8b,0.5,3,0.5,0.5,0.5
llama3_2_latest,SelfCorrectionRAG,15,qwen3:8b,0.5,3,0.5,0.5,0.5
llama3_2_latest,SelfCorrectionRAG,16,qwen3:8b,0.3333333333333333,3,0.5,0.0,0.5
llama3_2_latest,SelfCorrectionRAG,17,qwen3:8b,0.16666666666666666,3,0.0,0.5,0.0
llama3_2_latest,SelfCorrectionRAG,18,qwen3:8b,0.0,3,0.0,0.0,0.0
llama3_2_latest,SelfCorrectionRAG,19,qwen3:8b,0.3333333333333333,3,0.5,0.0,0.5
llama3_2_latest,SelfCorrectionRAG,20,qwen3:8b,0.0,3,0.0,0.0,0.0
llama3_2_latest,SelfCorrectionRAG,21,qwen3:8b,0.16666666666666666,3,0.0,0.5,0.0
